season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,endpoint,input_season,input_measure
2009-10,1610612762,UTA,Utah Jazz,0020900486,2010-01-02T00:00:00,UTA vs. DEN,L,48.0,10.0,16.0,12.0,48.0,33.0,14.0,24.0,64.0,1,1231,1231,1231,145,2069,645,1344,536,2449,1351,2224,2412,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020900480,2010-01-02T00:00:00,WAS vs. SAS,L,48.0,9.0,11.0,13.0,34.0,11.0,2.0,0.0,16.0,1,1231,1231,1231,145,2159,1514,1209,1878,393,15,1,2,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900483,2010-01-02T00:00:00,HOU @ NOH,L,48.0,6.0,8.0,8.0,44.0,19.0,18.0,16.0,44.0,1,1231,1231,1231,145,2367,1988,1927,870,1624,1943,1523,1372,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900488,2010-01-02T00:00:00,SAC vs. DAL,L,48.0,18.0,14.0,9.0,44.0,16.0,6.0,24.0,38.0,1,1231,1231,1231,145,838,930,1804,870,1148,120,2224,768,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900478,2010-01-02T00:00:00,MIA vs. CHA,L,48.0,10.0,14.0,14.0,32.0,16.0,5.0,7.0,38.0,1,1231,1231,1231,145,2069,930,1062,2041,1148,84,334,768,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900488,2010-01-02T00:00:00,DAL @ SAC,W,48.0,16.0,6.0,24.0,38.0,18.0,14.0,9.0,44.0,1,1,1,1,145,1141,2222,200,1521,1479,1351,535,1372,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900487,2010-01-02T00:00:00,POR vs. GSW,W,48.0,23.0,14.0,4.0,40.0,12.0,17.0,5.0,40.0,1,1,1,1,145,270,930,2305,1297,497,1817,157,941,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900481,2010-01-02T00:00:00,BOS vs. TOR,W,48.0,13.0,9.0,13.0,48.0,12.0,11.0,3.0,30.0,1,1,1,1,145,1651,1867,1209,536,497,766,51,197,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900485,2010-01-02T00:00:00,MEM @ PHX,W,48.0,20.0,22.0,25.0,58.0,8.0,14.0,18.0,42.0,1,1,1,1,145,562,125,174,112,142,1351,1783,1165,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020900487,2010-01-02T00:00:00,GSW @ POR,L,48.0,12.0,17.0,5.0,40.0,23.0,14.0,4.0,40.0,1,1231,1231,1231,145,1817,519,2252,1297,2113,1351,83,941,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900477,2010-01-02T00:00:00,CLE @ NJN,W,48.0,5.0,23.0,16.0,52.0,9.0,14.0,12.0,32.0,1,1,1,1,145,2412,91,787,301,219,1351,953,290,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900482,2010-01-02T00:00:00,ORL @ CHI,L,48.0,6.0,21.0,4.0,32.0,10.0,12.0,11.0,40.0,1,1231,1231,1231,145,2367,177,2305,2041,303,948,816,941,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900483,2010-01-02T00:00:00,NOH vs. HOU,W,48.0,19.0,18.0,16.0,44.0,6.0,8.0,8.0,44.0,1,1,1,1,145,700,404,787,870,50,327,410,1372,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900476,2010-01-01T00:00:00,SAC @ LAL,L,48.0,13.0,6.0,10.0,46.0,19.0,13.0,9.0,46.0,1,1231,1231,1231,145,1651,2222,1646,696,1624,1150,535,1592,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900475,2010-01-01T00:00:00,ORL @ MIN,W,48.0,28.0,15.0,15.0,30.0,7.0,22.0,6.0,34.0,1,1,1,1,145,69,777,939,2172,95,2285,210,421,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900474,2010-01-01T00:00:00,ATL vs. NYK,L,53.0,16.0,19.0,9.0,54.0,13.0,18.0,27.0,50.0,1,1231,1231,1231,19,1141,300,1804,221,645,1943,2318,1926,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900474,2010-01-01T00:00:00,NYK @ ATL,W,53.0,13.0,18.0,27.0,50.0,16.0,19.0,9.0,54.0,1,1,1,1,19,1651,404,112,413,1148,2058,535,2161,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900475,2010-01-01T00:00:00,MIN vs. ORL,L,48.0,7.0,22.0,6.0,34.0,28.0,15.0,15.0,30.0,1,1231,1231,1231,145,2320,125,2128,1878,2368,1532,1400,197,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900476,2010-01-01T00:00:00,LAL vs. SAC,W,48.0,19.0,13.0,9.0,46.0,13.0,6.0,10.0,46.0,1,1,1,1,145,700,1111,1804,696,645,120,658,1592,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900471,2009-12-31T00:00:00,MIA @ SAS,L,48.0,14.0,7.0,10.0,38.0,14.0,10.0,16.0,46.0,1,1231,1231,1231,145,1478,2135,1646,1521,811,595,1523,1592,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900473,2009-12-31T00:00:00,LAC vs. PHI,W,48.0,17.0,9.0,8.0,42.0,20.0,7.0,22.0,40.0,1,1,1,1,145,983,1867,1927,1090,1762,240,2112,941,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900469,2009-12-31T00:00:00,DET vs. CHI,L,48.0,21.0,10.0,17.0,34.0,10.0,16.0,14.0,44.0,1,1231,1231,1231,145,441,1696,679,1878,303,1685,1253,1372,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900471,2009-12-31T00:00:00,SAS vs. MIA,W,48.0,14.0,10.0,16.0,46.0,14.0,7.0,10.0,38.0,1,1,1,1,145,1478,1696,787,696,811,240,658,768,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900472,2009-12-31T00:00:00,OKC vs. UTA,W,48.0,19.0,16.0,20.0,46.0,14.0,14.0,20.0,62.0,1,1,1,1,145,700,645,417,696,811,1351,1961,2391,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020900472,2009-12-31T00:00:00,UTA @ OKC,L,48.0,14.0,14.0,20.0,62.0,19.0,16.0,20.0,46.0,1,1231,1231,1231,145,1478,930,417,50,1624,1685,1961,1592,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900470,2009-12-31T00:00:00,DAL @ HOU,L,48.0,20.0,7.0,13.0,52.0,13.0,13.0,19.0,40.0,1,1231,1231,1231,145,562,2135,1209,301,645,1150,1868,941,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020900469,2009-12-31T00:00:00,CHI @ DET,W,48.0,10.0,16.0,14.0,44.0,21.0,10.0,17.0,34.0,1,1,1,1,145,2069,645,1062,870,1900,595,1675,421,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900470,2009-12-31T00:00:00,HOU vs. DAL,W,48.0,13.0,13.0,19.0,40.0,20.0,7.0,13.0,52.0,1,1,1,1,145,1651,1111,501,1297,1762,240,1118,2049,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020900473,2009-12-31T00:00:00,PHI @ LAC,L,48.0,20.0,7.0,22.0,40.0,17.0,9.0,8.0,42.0,1,1231,1231,1231,145,562,2135,284,1297,1321,474,410,1165,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020900462,2009-12-30T00:00:00,CHA @ TOR,L,48.0,15.0,9.0,22.0,42.0,33.0,20.0,39.0,38.0,1,1231,1231,1231,145,1314,1867,284,1090,2449,2162,2450,768,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020900464,2009-12-30T00:00:00,UTA @ MIN,W,48.0,25.0,20.0,10.0,46.0,20.0,16.0,9.0,46.0,1,1,1,1,145,159,226,1646,696,1762,1685,535,1592,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900466,2009-12-30T00:00:00,BOS @ PHX,L,48.0,13.0,18.0,20.0,46.0,13.0,19.0,11.0,40.0,1,1231,1231,1231,145,1651,404,417,696,645,2058,816,941,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900464,2009-12-30T00:00:00,MIN vs. UTA,L,48.0,20.0,16.0,9.0,46.0,25.0,20.0,10.0,46.0,1,1231,1231,1231,145,562,645,1804,696,2250,2162,658,1592,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020900462,2009-12-30T00:00:00,TOR vs. CHA,W,48.0,33.0,20.0,39.0,38.0,15.0,9.0,22.0,42.0,1,1,1,1,145,8,226,9,1521,984,474,2112,1165,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900467,2009-12-30T00:00:00,POR vs. LAC,W,48.0,15.0,26.0,8.0,44.0,15.0,14.0,20.0,44.0,1,1,1,1,145,1314,37,1927,870,984,1351,1961,1372,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900461,2009-12-30T00:00:00,ORL vs. MIL,W,48.0,22.0,7.0,14.0,48.0,15.0,19.0,12.0,34.0,1,1,1,1,145,349,2135,1062,536,984,2058,953,421,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900463,2009-12-30T00:00:00,NYK @ NJN,L,48.0,9.0,11.0,11.0,44.0,11.0,11.0,23.0,60.0,1,1231,1231,1231,145,2159,1514,1509,870,393,766,2178,2350,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020900468,2009-12-30T00:00:00,PHI @ SAC,W,48.0,16.0,12.0,19.0,44.0,19.0,19.0,6.0,58.0,1,1,1,1,145,1141,1312,501,870,1624,2058,210,2300,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020900463,2009-12-30T00:00:00,NJN vs. NYK,W,48.0,11.0,11.0,23.0,60.0,9.0,11.0,11.0,44.0,1,1,1,1,145,1965,1514,238,71,219,766,816,1372,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900468,2009-12-30T00:00:00,SAC vs. PHI,L,48.0,19.0,19.0,6.0,58.0,16.0,12.0,19.0,44.0,1,1231,1231,1231,145,700,300,2128,112,1148,948,1868,1372,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900465,2009-12-30T00:00:00,MIA @ NOH,L,48.0,13.0,16.0,7.0,30.0,12.0,13.0,12.0,32.0,1,1231,1231,1231,145,1651,645,2052,2172,497,1150,953,290,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020900466,2009-12-30T00:00:00,PHX vs. BOS,W,48.0,13.0,19.0,11.0,40.0,13.0,18.0,20.0,46.0,1,1,1,1,145,1651,300,1509,1297,645,1943,1961,1592,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900459,2009-12-30T00:00:00,ATL @ CLE,L,48.0,16.0,12.0,11.0,36.0,12.0,15.0,20.0,48.0,1,1231,1231,1231,145,1141,1312,1509,1694,497,1532,1961,1766,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900459,2009-12-30T00:00:00,CLE vs. ATL,W,48.0,12.0,15.0,20.0,48.0,16.0,12.0,11.0,36.0,1,1,1,1,145,1817,777,417,536,1148,948,816,584,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020900460,2009-12-30T00:00:00,IND vs. MEM,L,48.0,22.0,15.0,17.0,64.0,23.0,17.0,19.0,48.0,1,1231,1231,1231,145,349,777,679,37,2113,1817,1868,1766,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900465,2009-12-30T00:00:00,NOH vs. MIA,W,48.0,12.0,13.0,12.0,32.0,13.0,16.0,7.0,30.0,1,1,1,1,145,1817,1111,1344,2041,645,1685,334,197,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900467,2009-12-30T00:00:00,LAC @ POR,L,48.0,15.0,14.0,20.0,44.0,15.0,26.0,8.0,44.0,1,1231,1231,1231,145,1314,930,417,870,984,2411,410,1372,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900461,2009-12-30T00:00:00,MIL @ ORL,L,48.0,15.0,19.0,12.0,34.0,22.0,7.0,14.0,48.0,1,1231,1231,1231,145,1314,300,1344,1878,2021,240,1253,1766,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900460,2009-12-30T00:00:00,MEM @ IND,W,48.0,23.0,17.0,19.0,48.0,22.0,15.0,17.0,64.0,1,1,1,1,145,270,519,501,536,2021,1532,1675,2412,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020900453,2009-12-29T00:00:00,WAS vs. OKC,L,48.0,20.0,22.0,9.0,36.0,13.0,10.0,12.0,46.0,1,1231,1231,1231,145,562,125,1804,1694,645,595,953,1592,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020900458,2009-12-29T00:00:00,GSW @ LAL,L,48.0,22.0,6.0,30.0,44.0,21.0,22.0,9.0,46.0,1,1231,1231,1231,145,349,2222,55,870,1900,2285,535,1592,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020900455,2009-12-29T00:00:00,IND @ CHI,L,48.0,17.0,11.0,11.0,30.0,7.0,10.0,11.0,20.0,1,1231,1231,1231,145,983,1514,1509,2172,95,595,816,11,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900452,2009-12-29T00:00:00,CLE @ ATL,W,48.0,17.0,15.0,11.0,50.0,17.0,8.0,23.0,32.0,1,1,1,1,145,983,777,1509,413,1321,327,2178,290,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900457,2009-12-29T00:00:00,MIN @ SAS,L,48.0,13.0,17.0,19.0,38.0,18.0,6.0,29.0,36.0,1,1231,1231,1231,145,1651,519,501,1521,1479,120,2373,584,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900452,2009-12-29T00:00:00,ATL vs. CLE,L,48.0,17.0,8.0,23.0,32.0,17.0,15.0,11.0,50.0,1,1231,1231,1231,145,983,1988,238,2041,1321,1532,816,1926,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900457,2009-12-29T00:00:00,SAS vs. MIN,W,48.0,18.0,6.0,29.0,36.0,13.0,17.0,19.0,38.0,1,1,1,1,145,838,2222,72,1694,645,1817,1868,768,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900453,2009-12-29T00:00:00,OKC @ WAS,W,48.0,13.0,10.0,12.0,46.0,20.0,22.0,9.0,36.0,1,1,1,1,145,1651,1696,1344,696,1762,2285,535,584,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900456,2009-12-29T00:00:00,NOH @ HOU,L,48.0,13.0,8.0,17.0,50.0,20.0,10.0,8.0,30.0,1,1231,1231,1231,145,1651,1988,679,413,1762,595,410,197,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900454,2009-12-29T00:00:00,NYK @ DET,W,48.0,11.0,20.0,7.0,42.0,18.0,10.0,19.0,40.0,1,1,1,1,145,1965,226,2052,1090,1479,595,1868,941,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900454,2009-12-29T00:00:00,DET vs. NYK,L,48.0,18.0,10.0,19.0,40.0,11.0,20.0,7.0,42.0,1,1231,1231,1231,145,838,1696,501,1297,393,2162,334,1165,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900458,2009-12-29T00:00:00,LAL vs. GSW,W,48.0,21.0,22.0,9.0,46.0,22.0,6.0,30.0,44.0,1,1,1,1,145,441,125,1804,696,2021,120,2390,1372,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900456,2009-12-29T00:00:00,HOU vs. NOH,W,48.0,20.0,10.0,8.0,30.0,13.0,8.0,17.0,50.0,1,1,1,1,145,562,1696,1927,2172,645,327,1675,1926,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020900455,2009-12-29T00:00:00,CHI vs. IND,W,48.0,7.0,10.0,11.0,20.0,17.0,11.0,11.0,30.0,1,1,1,1,145,2320,1696,1509,2440,1321,766,816,197,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020900450,2009-12-28T00:00:00,DEN @ SAC,L,48.0,25.0,29.0,16.0,54.0,10.0,15.0,14.0,46.0,1,1231,1231,1231,145,159,11,787,221,303,1532,1253,1592,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900448,2009-12-28T00:00:00,LAL @ PHX,L,48.0,14.0,18.0,10.0,38.0,13.0,12.0,11.0,34.0,1,1231,1231,1231,145,1478,404,1646,1521,645,948,816,421,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020900447,2009-12-28T00:00:00,WAS @ MEM,L,53.0,12.0,16.0,28.0,42.0,22.0,20.0,20.0,62.0,1,1231,1231,1231,19,1817,645,89,1090,2021,2162,1961,2391,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900446,2009-12-28T00:00:00,OKC @ NJN,W,48.0,19.0,18.0,16.0,44.0,13.0,11.0,15.0,44.0,1,1,1,1,145,700,404,787,870,645,766,1400,1372,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900449,2009-12-28T00:00:00,POR vs. PHI,L,48.0,17.0,19.0,7.0,40.0,12.0,19.0,16.0,60.0,1,1231,1231,1231,145,983,300,2052,1297,497,2058,1523,2350,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020900449,2009-12-28T00:00:00,PHI @ POR,W,48.0,12.0,19.0,16.0,60.0,17.0,19.0,7.0,40.0,1,1,1,1,145,1817,300,787,71,1321,2058,334,941,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900450,2009-12-28T00:00:00,SAC vs. DEN,W,48.0,10.0,15.0,14.0,46.0,25.0,29.0,16.0,54.0,1,1,1,1,145,2069,777,1062,696,2250,2447,1523,2161,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900445,2009-12-28T00:00:00,MIL @ CHA,L,48.0,14.0,12.0,10.0,32.0,13.0,12.0,20.0,40.0,1,1231,1231,1231,145,1478,1312,1646,2041,645,948,1961,941,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020900446,2009-12-28T00:00:00,NJN vs. OKC,L,48.0,13.0,11.0,15.0,44.0,19.0,18.0,16.0,44.0,1,1231,1231,1231,145,1651,1514,939,870,1624,1943,1523,1372,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020900448,2009-12-28T00:00:00,PHX vs. LAL,W,48.0,13.0,12.0,11.0,34.0,14.0,18.0,10.0,38.0,1,1,1,1,145,1651,1312,1509,1878,811,1943,658,768,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020900445,2009-12-28T00:00:00,CHA vs. MIL,W,48.0,13.0,12.0,20.0,40.0,14.0,12.0,10.0,32.0,1,1,1,1,145,1651,1312,417,1297,811,948,658,290,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020900451,2009-12-28T00:00:00,GSW vs. BOS,W,48.0,31.0,12.0,20.0,44.0,13.0,12.0,21.0,36.0,1,1,1,1,145,27,1312,417,870,645,948,2045,584,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900451,2009-12-28T00:00:00,BOS @ GSW,L,48.0,13.0,12.0,21.0,36.0,31.0,12.0,20.0,44.0,1,1231,1231,1231,145,1651,1312,350,1694,2424,948,1961,1372,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900447,2009-12-28T00:00:00,MEM vs. WAS,W,53.0,22.0,20.0,20.0,62.0,12.0,16.0,28.0,42.0,1,1,1,1,19,349,226,417,50,497,1685,2350,1165,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900440,2009-12-27T00:00:00,HOU @ CLE,L,48.0,10.0,9.0,12.0,16.0,25.0,21.0,19.0,52.0,1,1231,1231,1231,145,2069,1867,1344,2454,2250,2236,1868,2049,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900442,2009-12-27T00:00:00,NYK vs. SAS,L,48.0,16.0,6.0,4.0,42.0,10.0,9.0,16.0,32.0,1,1231,1231,1231,145,1141,2222,2305,1090,303,474,1523,290,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900444,2009-12-27T00:00:00,BOS @ LAC,L,48.0,17.0,16.0,12.0,46.0,14.0,11.0,9.0,48.0,1,1231,1231,1231,145,983,645,1344,696,811,766,535,1766,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020900443,2009-12-27T00:00:00,DEN vs. DAL,L,48.0,19.0,13.0,32.0,50.0,14.0,13.0,8.0,46.0,1,1231,1231,1231,145,700,1111,33,413,811,1150,410,1592,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900440,2009-12-27T00:00:00,CLE vs. HOU,W,48.0,25.0,21.0,19.0,52.0,10.0,9.0,12.0,16.0,1,1,1,1,145,159,177,501,301,303,474,953,2,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020900441,2009-12-27T00:00:00,IND @ MIA,L,48.0,5.0,15.0,11.0,24.0,22.0,17.0,15.0,54.0,1,1231,1231,1231,145,2412,777,1509,2394,2021,1817,1400,2161,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900439,2009-12-27T00:00:00,DET @ TOR,L,48.0,14.0,12.0,13.0,34.0,10.0,18.0,12.0,40.0,1,1231,1231,1231,145,1478,1312,1209,1878,303,1943,953,941,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900442,2009-12-27T00:00:00,SAS @ NYK,W,48.0,10.0,9.0,16.0,32.0,16.0,6.0,4.0,42.0,1,1,1,1,145,2069,1867,787,2041,1148,120,83,1165,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900444,2009-12-27T00:00:00,LAC vs. BOS,W,48.0,14.0,11.0,9.0,48.0,17.0,16.0,12.0,46.0,1,1,1,1,145,1478,1514,1804,536,1321,1685,953,1592,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020900439,2009-12-27T00:00:00,TOR vs. DET,W,48.0,10.0,18.0,12.0,40.0,14.0,12.0,13.0,34.0,1,1,1,1,145,2069,404,1344,1297,811,948,1118,421,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900441,2009-12-27T00:00:00,MIA vs. IND,W,48.0,22.0,17.0,15.0,54.0,5.0,15.0,11.0,24.0,1,1,1,1,145,349,519,939,221,32,1532,816,35,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900443,2009-12-27T00:00:00,DAL @ DEN,W,48.0,14.0,13.0,8.0,46.0,19.0,13.0,32.0,50.0,1,1,1,1,145,1478,1111,1927,696,1624,1150,2422,1926,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900435,2009-12-26T00:00:00,SAS @ MIL,W,48.0,18.0,12.0,12.0,38.0,21.0,12.0,5.0,30.0,1,1,1,1,145,838,1312,1344,1521,1900,948,157,197,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900432,2009-12-26T00:00:00,NOH @ CHI,L,48.0,13.0,0.0,9.0,16.0,15.0,12.0,15.0,54.0,1,1231,1231,1231,145,1651,2450,1804,2454,984,948,1400,2161,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900433,2009-12-26T00:00:00,MIN vs. WAS,W,48.0,13.0,22.0,12.0,40.0,8.0,7.0,11.0,32.0,1,1,1,1,145,1651,125,1344,1297,142,240,816,290,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900437,2009-12-26T00:00:00,SAC vs. LAL,L,58.0,28.0,18.0,23.0,54.0,18.0,13.0,17.0,48.0,1,1231,1231,1231,3,69,404,238,221,1479,1150,1675,1766,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900437,2009-12-26T00:00:00,LAL @ SAC,W,58.0,18.0,13.0,17.0,48.0,28.0,18.0,23.0,54.0,1,1,1,1,3,838,1111,679,536,2368,1943,2178,2161,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020900436,2009-12-26T00:00:00,UTA vs. PHI,W,48.0,17.0,9.0,26.0,44.0,13.0,8.0,13.0,24.0,1,1,1,1,145,983,1867,144,870,645,327,1118,35,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020900434,2009-12-26T00:00:00,CHA @ OKC,L,48.0,19.0,6.0,14.0,44.0,14.0,11.0,16.0,48.0,1,1231,1231,1231,145,700,2222,1062,870,811,766,1523,1766,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020900432,2009-12-26T00:00:00,CHI vs. NOH,W,48.0,15.0,12.0,15.0,54.0,13.0,0.0,9.0,16.0,1,1,1,1,145,1314,1312,939,221,645,1,535,2,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020900438,2009-12-26T00:00:00,GSW vs. PHX,W,48.0,35.0,16.0,36.0,44.0,24.0,13.0,41.0,52.0,1,1,1,1,145,2,645,14,870,2192,1150,2454,2049,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020900431,2009-12-26T00:00:00,NJN vs. HOU,L,48.0,14.0,7.0,14.0,52.0,11.0,12.0,13.0,36.0,1,1231,1231,1231,145,1478,2135,1062,301,393,948,1118,584,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900435,2009-12-26T00:00:00,MIL vs. SAS,L,48.0,21.0,12.0,5.0,30.0,18.0,12.0,12.0,38.0,1,1231,1231,1231,145,441,1312,2252,2172,1479,948,953,768,teamgamelogs,2009-10,Misc
