season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,endpoint,input_season,input_measure
2022-23,1610612748,MIA,Miami Heat,0022200686,2023-01-20T00:00:00,MIA @ DAL,L,48.0,10.0,10.0,12.0,52.0,31.0,12.0,7.0,34.0,1,741,741,741,99,1276,1018,819,573,1436,582,181,68,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200683,2023-01-20T00:00:00,ORL vs. NOP,W,48.0,9.0,8.0,13.0,42.0,17.0,14.0,6.0,56.0,1,1,1,1,99,1335,1191,725,1099,693,750,113,1028,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200688,2023-01-20T00:00:00,DEN vs. IND,W,48.0,22.0,10.0,23.0,68.0,26.0,19.0,14.0,50.0,1,1,1,1,99,285,1018,120,58,1336,1180,757,688,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200691,2023-01-20T00:00:00,SAC vs. OKC,W,48.0,10.0,22.0,4.0,44.0,19.0,2.0,5.0,50.0,1,1,1,1,99,1276,104,1400,1015,896,7,82,688,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200687,2023-01-20T00:00:00,SAS vs. LAC,L,48.0,14.0,20.0,3.0,62.0,10.0,10.0,5.0,54.0,1,741,741,741,99,961,191,1444,168,147,378,82,909,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200689,2023-01-20T00:00:00,UTA vs. BKN,L,48.0,12.0,12.0,16.0,40.0,15.0,11.0,22.0,46.0,1,741,741,741,99,1137,810,468,1188,521,464,1309,467,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200685,2023-01-20T00:00:00,GSW @ CLE,W,48.0,19.0,10.0,13.0,28.0,22.0,8.0,16.0,44.0,1,1,1,1,99,506,1018,725,1453,1138,202,925,383,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200690,2023-01-20T00:00:00,MEM @ LAL,L,48.0,7.0,39.0,4.0,64.0,16.0,22.0,20.0,44.0,1,741,741,741,99,1412,1,1400,114,604,1333,1212,383,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200683,2023-01-20T00:00:00,NOP @ ORL,L,48.0,17.0,14.0,6.0,56.0,9.0,8.0,13.0,42.0,1,741,741,741,99,693,635,1301,363,101,202,663,294,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200684,2023-01-20T00:00:00,NYK @ ATL,L,48.0,15.0,13.0,6.0,60.0,12.0,23.0,8.0,62.0,1,741,741,741,99,878,732,1301,221,264,1378,234,1261,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200684,2023-01-20T00:00:00,ATL vs. NYK,W,48.0,12.0,23.0,8.0,62.0,15.0,13.0,6.0,60.0,1,1,1,1,99,1137,85,1175,168,521,672,113,1193,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200685,2023-01-20T00:00:00,CLE vs. GSW,L,48.0,22.0,8.0,16.0,44.0,19.0,10.0,13.0,28.0,1,741,741,741,99,285,1191,468,1015,896,378,663,16,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200688,2023-01-20T00:00:00,IND @ DEN,L,48.0,26.0,19.0,14.0,50.0,22.0,10.0,23.0,68.0,1,741,741,741,99,109,241,633,684,1138,378,1340,1402,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200690,2023-01-20T00:00:00,LAL vs. MEM,W,48.0,16.0,22.0,20.0,44.0,7.0,39.0,4.0,64.0,1,1,1,1,99,789,104,226,1015,46,1480,38,1314,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200687,2023-01-20T00:00:00,LAC @ SAS,W,48.0,10.0,10.0,5.0,54.0,14.0,20.0,3.0,62.0,1,1,1,1,99,1276,1018,1369,454,432,1241,26,1261,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200691,2023-01-20T00:00:00,OKC @ SAC,L,48.0,19.0,2.0,5.0,50.0,10.0,22.0,4.0,44.0,1,741,741,741,99,506,1468,1369,684,147,1333,38,383,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200678,2023-01-19T00:00:00,CHI @ DET,W,48.0,19.0,12.0,9.0,60.0,14.0,10.0,16.0,56.0,1,1,1,1,99,506,810,1092,221,432,378,925,1028,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200679,2023-01-19T00:00:00,GSW @ BOS,L,53.0,24.0,14.0,6.0,30.0,17.0,22.0,11.0,52.0,1,741,741,741,11,188,635,1301,1439,693,1333,472,798,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200682,2023-01-19T00:00:00,PHI @ POR,W,48.0,19.0,6.0,19.0,56.0,18.0,8.0,12.0,34.0,1,1,1,1,99,506,1330,270,363,789,202,564,68,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200680,2023-01-19T00:00:00,MIN vs. TOR,W,48.0,15.0,8.0,12.0,46.0,13.0,14.0,23.0,62.0,1,1,1,1,99,878,1191,819,905,345,750,1340,1261,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200679,2023-01-19T00:00:00,BOS vs. GSW,W,53.0,17.0,22.0,11.0,52.0,24.0,14.0,6.0,30.0,1,1,1,1,11,693,104,918,573,1252,750,113,29,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200681,2023-01-19T00:00:00,BKN @ PHX,L,48.0,18.0,2.0,18.0,50.0,9.0,22.0,5.0,40.0,1,741,741,741,99,586,1468,328,684,101,1333,82,214,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200682,2023-01-19T00:00:00,POR vs. PHI,L,48.0,18.0,8.0,12.0,34.0,19.0,6.0,19.0,56.0,1,741,741,741,99,586,1191,819,1367,896,96,1154,1028,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200680,2023-01-19T00:00:00,TOR @ MIN,L,48.0,13.0,14.0,23.0,62.0,15.0,8.0,12.0,46.0,1,741,741,741,99,1050,635,120,168,521,202,564,467,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200678,2023-01-19T00:00:00,DET vs. CHI,L,48.0,14.0,10.0,16.0,56.0,19.0,12.0,9.0,60.0,1,741,741,741,99,961,1018,468,363,896,582,307,1193,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200681,2023-01-19T00:00:00,PHX vs. BKN,W,48.0,9.0,22.0,5.0,40.0,18.0,2.0,18.0,50.0,1,1,1,1,99,1335,104,1369,1188,789,7,1089,688,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200674,2023-01-18T00:00:00,OKC vs. IND,W,48.0,36.0,20.0,6.0,56.0,15.0,21.0,13.0,50.0,1,1,1,1,99,5,191,1301,363,521,1291,663,688,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200675,2023-01-18T00:00:00,LAC @ UTA,L,48.0,7.0,26.0,9.0,34.0,18.0,15.0,8.0,50.0,1,741,741,741,99,1412,33,1092,1367,789,847,234,688,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200676,2023-01-18T00:00:00,DEN vs. MIN,W,48.0,21.0,14.0,16.0,74.0,19.0,17.0,18.0,54.0,1,1,1,1,99,344,635,468,8,896,1018,1089,909,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200677,2023-01-18T00:00:00,SAC @ LAL,W,48.0,12.0,20.0,13.0,58.0,12.0,10.0,16.0,50.0,1,1,1,1,99,1137,191,725,289,264,378,925,688,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200670,2023-01-18T00:00:00,DAL vs. ATL,L,48.0,17.0,14.0,15.0,52.0,21.0,15.0,12.0,56.0,1,741,741,741,99,693,635,557,573,1056,847,564,1028,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200673,2023-01-18T00:00:00,NOP vs. MIA,L,48.0,8.0,15.0,13.0,48.0,22.0,18.0,13.0,64.0,1,741,741,741,99,1381,556,725,794,1138,1108,663,1314,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200674,2023-01-18T00:00:00,IND @ OKC,L,48.0,15.0,21.0,13.0,50.0,36.0,20.0,6.0,56.0,1,741,741,741,99,878,149,725,684,1471,1241,113,1028,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200669,2023-01-18T00:00:00,WAS @ NYK,W,48.0,6.0,22.0,9.0,44.0,17.0,28.0,4.0,66.0,1,1,1,1,99,1436,104,1092,1015,693,1461,38,1368,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200669,2023-01-18T00:00:00,NYK vs. WAS,L,48.0,17.0,28.0,4.0,66.0,6.0,22.0,9.0,44.0,1,741,741,741,99,693,15,1400,80,26,1333,307,383,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200673,2023-01-18T00:00:00,MIA @ NOP,W,48.0,22.0,18.0,13.0,64.0,8.0,15.0,13.0,48.0,1,1,1,1,99,285,302,725,114,70,847,663,577,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200671,2023-01-18T00:00:00,CHA @ HOU,W,48.0,31.0,14.0,26.0,78.0,6.0,13.0,6.0,60.0,1,1,1,1,99,29,635,49,4,26,672,113,1193,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200672,2023-01-18T00:00:00,MEM vs. CLE,W,48.0,26.0,21.0,17.0,58.0,12.0,10.0,17.0,44.0,1,1,1,1,99,109,149,393,289,264,378,1014,383,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200672,2023-01-18T00:00:00,CLE @ MEM,L,48.0,12.0,10.0,17.0,44.0,26.0,21.0,17.0,58.0,1,741,741,741,99,1137,1018,393,1015,1336,1291,1014,1119,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200677,2023-01-18T00:00:00,LAL vs. SAC,L,48.0,12.0,10.0,16.0,50.0,12.0,20.0,13.0,58.0,1,741,741,741,99,1137,1018,468,684,264,1241,663,1119,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200670,2023-01-18T00:00:00,ATL @ DAL,W,48.0,21.0,15.0,12.0,56.0,17.0,14.0,15.0,52.0,1,1,1,1,99,344,556,819,363,693,750,849,798,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200675,2023-01-18T00:00:00,UTA vs. LAC,W,48.0,18.0,15.0,8.0,50.0,7.0,26.0,9.0,34.0,1,1,1,1,99,586,556,1175,684,46,1435,307,68,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200676,2023-01-18T00:00:00,MIN @ DEN,L,48.0,19.0,17.0,18.0,54.0,21.0,14.0,16.0,74.0,1,741,741,741,99,506,374,328,454,1056,750,925,1466,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200671,2023-01-18T00:00:00,HOU vs. CHA,L,48.0,6.0,13.0,6.0,60.0,31.0,14.0,26.0,78.0,1,741,741,741,99,1436,732,1301,221,1436,750,1411,1475,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200667,2023-01-17T00:00:00,POR @ DEN,L,48.0,18.0,11.0,10.0,48.0,5.0,11.0,16.0,52.0,1,741,741,741,99,586,900,1010,794,18,464,925,798,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200666,2023-01-17T00:00:00,SAS vs. BKN,W,48.0,16.0,22.0,16.0,52.0,17.0,17.0,16.0,58.0,1,1,1,1,99,789,104,468,573,693,1018,925,1119,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200665,2023-01-17T00:00:00,TOR @ MIL,L,48.0,15.0,12.0,11.0,54.0,17.0,8.0,24.0,46.0,1,741,741,741,99,878,810,918,454,693,202,1362,467,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200666,2023-01-17T00:00:00,BKN @ SAS,L,48.0,17.0,17.0,16.0,58.0,16.0,22.0,16.0,52.0,1,741,741,741,99,693,374,468,289,604,1333,925,798,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200668,2023-01-17T00:00:00,PHI @ LAC,W,48.0,24.0,15.0,23.0,44.0,13.0,15.0,14.0,46.0,1,1,1,1,99,188,556,120,1015,345,847,757,467,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200665,2023-01-17T00:00:00,MIL vs. TOR,W,48.0,17.0,8.0,24.0,46.0,15.0,12.0,11.0,54.0,1,1,1,1,99,693,1191,87,905,521,582,472,909,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200668,2023-01-17T00:00:00,LAC vs. PHI,L,48.0,13.0,15.0,14.0,46.0,24.0,15.0,23.0,44.0,1,741,741,741,99,1050,556,633,905,1252,847,1340,383,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200667,2023-01-17T00:00:00,DEN vs. POR,W,48.0,5.0,11.0,16.0,52.0,18.0,11.0,10.0,48.0,1,1,1,1,99,1456,900,468,573,789,464,390,577,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200657,2023-01-16T00:00:00,MIL vs. IND,W,48.0,20.0,18.0,11.0,42.0,16.0,0.0,19.0,40.0,1,1,1,1,99,426,302,918,1099,604,1,1154,214,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200656,2023-01-16T00:00:00,CHA vs. BOS,L,48.0,18.0,12.0,20.0,50.0,8.0,19.0,4.0,42.0,1,741,741,741,99,586,810,226,684,70,1180,38,294,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200663,2023-01-16T00:00:00,PHX @ MEM,L,48.0,17.0,12.0,8.0,54.0,24.0,17.0,14.0,66.0,1,741,741,741,99,693,810,1175,454,1252,1018,757,1368,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200658,2023-01-16T00:00:00,CLE vs. NOP,W,48.0,22.0,19.0,7.0,52.0,22.0,8.0,13.0,40.0,1,1,1,1,99,285,241,1248,573,1138,202,663,214,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200662,2023-01-16T00:00:00,UTA @ MIN,W,48.0,6.0,18.0,10.0,60.0,20.0,22.0,21.0,56.0,1,1,1,1,99,1436,302,1010,221,976,1333,1256,1028,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200657,2023-01-16T00:00:00,IND @ MIL,L,48.0,16.0,0.0,19.0,40.0,20.0,18.0,11.0,42.0,1,741,741,741,99,789,1476,270,1188,976,1108,472,294,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200663,2023-01-16T00:00:00,MEM vs. PHX,W,48.0,24.0,17.0,14.0,66.0,17.0,12.0,8.0,54.0,1,1,1,1,99,188,374,633,80,693,582,234,909,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200659,2023-01-16T00:00:00,NYK vs. TOR,L,53.0,8.0,26.0,4.0,58.0,21.0,24.0,14.0,40.0,1,741,741,741,11,1381,33,1400,289,1056,1397,757,214,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200660,2023-01-16T00:00:00,WAS vs. GSW,L,48.0,11.0,9.0,10.0,46.0,21.0,8.0,20.0,38.0,1,741,741,741,99,1218,1104,1010,905,1056,202,1212,153,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200664,2023-01-16T00:00:00,HOU @ LAL,L,48.0,4.0,21.0,7.0,72.0,12.0,15.0,27.0,60.0,1,741,741,741,99,1464,149,1248,16,264,847,1433,1193,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200662,2023-01-16T00:00:00,MIN vs. UTA,L,48.0,20.0,22.0,21.0,56.0,6.0,18.0,10.0,60.0,1,741,741,741,99,426,104,173,363,26,1108,390,1193,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200656,2023-01-16T00:00:00,BOS @ CHA,W,48.0,8.0,19.0,4.0,42.0,18.0,12.0,20.0,50.0,1,1,1,1,99,1381,241,1400,1099,789,582,1212,688,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200661,2023-01-16T00:00:00,MIA @ ATL,L,48.0,11.0,13.0,13.0,64.0,19.0,5.0,6.0,46.0,1,741,741,741,99,1218,732,725,114,896,72,113,467,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200664,2023-01-16T00:00:00,LAL vs. HOU,W,48.0,12.0,15.0,27.0,60.0,4.0,21.0,7.0,72.0,1,1,1,1,99,1137,556,37,221,6,1291,181,1447,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200661,2023-01-16T00:00:00,ATL vs. MIA,W,48.0,19.0,5.0,6.0,46.0,11.0,13.0,13.0,64.0,1,1,1,1,99,506,1386,1301,905,206,672,663,1314,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200660,2023-01-16T00:00:00,GSW @ WAS,W,48.0,21.0,8.0,20.0,38.0,11.0,9.0,10.0,46.0,1,1,1,1,99,344,1191,226,1268,206,291,390,467,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200658,2023-01-16T00:00:00,NOP @ CLE,L,48.0,22.0,8.0,13.0,40.0,22.0,19.0,7.0,52.0,1,741,741,741,99,285,1191,725,1188,1138,1180,181,798,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200659,2023-01-16T00:00:00,TOR @ NYK,W,53.0,21.0,24.0,14.0,40.0,8.0,26.0,4.0,58.0,1,1,1,1,11,344,67,633,1188,70,1435,38,1119,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200655,2023-01-15T00:00:00,LAL vs. PHI,L,48.0,13.0,8.0,18.0,70.0,8.0,6.0,5.0,52.0,1,741,741,741,99,1050,1191,328,35,70,96,82,798,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200655,2023-01-15T00:00:00,PHI @ LAL,W,48.0,8.0,6.0,5.0,52.0,13.0,8.0,18.0,70.0,1,1,1,1,99,1381,1330,1369,573,345,202,1089,1424,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200648,2023-01-15T00:00:00,DET vs. NYK,L,48.0,10.0,18.0,5.0,32.0,13.0,20.0,6.0,44.0,1,741,741,741,99,1276,302,1369,1414,345,1241,113,383,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200654,2023-01-15T00:00:00,POR vs. DAL,W,48.0,17.0,13.0,13.0,46.0,10.0,16.0,8.0,50.0,1,1,1,1,99,693,732,725,905,147,926,234,688,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200649,2023-01-15T00:00:00,LAC vs. HOU,W,48.0,20.0,13.0,7.0,62.0,18.0,11.0,15.0,62.0,1,1,1,1,99,426,732,1248,168,789,464,849,1261,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200651,2023-01-15T00:00:00,BKN vs. OKC,L,48.0,9.0,16.0,2.0,46.0,19.0,12.0,10.0,48.0,1,741,741,741,99,1335,464,1456,905,896,582,390,577,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200652,2023-01-15T00:00:00,SAS vs. SAC,L,48.0,9.0,18.0,12.0,66.0,13.0,9.0,14.0,56.0,1,741,741,741,99,1335,302,819,80,345,291,757,1028,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200649,2023-01-15T00:00:00,HOU @ LAC,L,48.0,18.0,11.0,15.0,62.0,20.0,13.0,7.0,62.0,1,741,741,741,99,586,900,557,168,976,672,181,1261,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200650,2023-01-15T00:00:00,CHI vs. GSW,W,48.0,31.0,14.0,18.0,56.0,19.0,9.0,25.0,34.0,1,1,1,1,99,29,635,328,363,896,291,1395,68,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200653,2023-01-15T00:00:00,DEN vs. ORL,W,48.0,19.0,17.0,22.0,56.0,18.0,14.0,15.0,60.0,1,1,1,1,99,506,374,142,363,789,750,849,1193,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200651,2023-01-15T00:00:00,OKC @ BKN,W,48.0,19.0,12.0,10.0,48.0,9.0,16.0,2.0,46.0,1,1,1,1,99,506,810,1010,794,101,926,9,467,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200653,2023-01-15T00:00:00,ORL @ DEN,L,48.0,18.0,14.0,15.0,60.0,19.0,17.0,22.0,56.0,1,741,741,741,99,586,635,557,221,896,1018,1309,1028,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200650,2023-01-15T00:00:00,GSW @ CHI,L,48.0,19.0,9.0,25.0,34.0,31.0,14.0,18.0,56.0,1,741,741,741,99,506,1104,71,1367,1436,750,1089,1028,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200652,2023-01-15T00:00:00,SAC @ SAS,W,48.0,13.0,9.0,14.0,56.0,9.0,18.0,12.0,66.0,1,1,1,1,99,1050,1104,633,363,101,1108,564,1368,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200648,2023-01-15T00:00:00,NYK @ DET,W,48.0,13.0,20.0,6.0,44.0,10.0,18.0,5.0,32.0,1,1,1,1,99,1050,191,1301,1015,147,1108,82,43,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200654,2023-01-15T00:00:00,DAL @ POR,L,48.0,10.0,16.0,8.0,50.0,17.0,13.0,13.0,46.0,1,741,741,741,99,1276,464,1175,684,693,672,663,467,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200641,2023-01-14T00:00:00,MIL @ MIA,L,48.0,10.0,4.0,6.0,26.0,12.0,17.0,5.0,54.0,1,741,741,741,99,1276,1410,1301,1466,264,1018,82,909,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200644,2023-01-14T00:00:00,ATL @ TOR,W,48.0,21.0,9.0,12.0,40.0,12.0,18.0,17.0,56.0,1,1,1,1,99,344,1104,819,1188,264,1108,1014,1028,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200641,2023-01-14T00:00:00,MIA vs. MIL,W,48.0,12.0,17.0,5.0,54.0,10.0,4.0,6.0,26.0,1,1,1,1,99,1137,374,1369,454,147,26,113,9,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200645,2023-01-14T00:00:00,MIN vs. CLE,W,48.0,28.0,7.0,21.0,60.0,7.0,6.0,12.0,52.0,1,1,1,1,99,69,1280,173,221,46,96,564,798,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200643,2023-01-14T00:00:00,IND vs. MEM,L,48.0,17.0,25.0,13.0,46.0,13.0,4.0,38.0,70.0,1,741,741,741,99,693,47,725,905,345,26,1477,1424,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200647,2023-01-14T00:00:00,DAL @ POR,L,48.0,12.0,4.0,9.0,28.0,16.0,10.0,24.0,50.0,1,741,741,741,99,1137,1410,1092,1453,604,378,1362,688,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200646,2023-01-14T00:00:00,UTA vs. PHI,L,48.0,8.0,19.0,20.0,54.0,11.0,6.0,10.0,42.0,1,741,741,741,99,1381,241,226,454,206,96,390,294,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200644,2023-01-14T00:00:00,TOR vs. ATL,L,48.0,12.0,18.0,17.0,56.0,21.0,9.0,12.0,40.0,1,741,741,741,99,1137,302,393,363,1056,291,564,214,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200643,2023-01-14T00:00:00,MEM @ IND,W,48.0,13.0,4.0,38.0,70.0,17.0,25.0,13.0,46.0,1,1,1,1,99,1050,1410,4,35,693,1415,663,467,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200642,2023-01-14T00:00:00,BOS @ CHA,W,48.0,15.0,15.0,17.0,48.0,5.0,13.0,5.0,60.0,1,1,1,1,99,878,556,393,794,18,672,82,1193,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200647,2023-01-14T00:00:00,POR vs. DAL,W,48.0,16.0,10.0,24.0,50.0,12.0,4.0,9.0,28.0,1,1,1,1,99,789,1018,87,684,264,26,307,16,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200642,2023-01-14T00:00:00,CHA vs. BOS,L,48.0,5.0,13.0,5.0,60.0,15.0,15.0,17.0,48.0,1,741,741,741,99,1456,732,1369,221,521,847,1014,577,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200645,2023-01-14T00:00:00,CLE @ MIN,L,48.0,7.0,6.0,12.0,52.0,28.0,7.0,21.0,60.0,1,741,741,741,99,1412,1330,819,573,1396,152,1256,1193,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200646,2023-01-14T00:00:00,PHI @ UTA,W,48.0,11.0,6.0,10.0,42.0,8.0,19.0,20.0,54.0,1,1,1,1,99,1218,1330,1010,1099,70,1180,1212,909,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200637,2023-01-13T00:00:00,MIN vs. PHX,W,48.0,17.0,8.0,15.0,64.0,25.0,13.0,21.0,46.0,1,1,1,1,99,693,1191,557,114,1294,672,1256,467,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200632,2023-01-13T00:00:00,NOP @ DET,W,48.0,10.0,9.0,21.0,60.0,16.0,9.0,26.0,60.0,1,1,1,1,99,1276,1104,173,221,604,291,1411,1193,teamgamelogs,2022-23,Misc
